subject;age;trial_number;condition;order;image_object_id;image_landscape_id;encoding_phase;rating;recall_phase;phase;score;rt
sub-31;27;19bis;Rest;R-D;Montre;Mon12;E1;2.0;RF;final;1.0;2.1927113000001555
sub-31;27;1bis;Rest;R-D;Carotte;For06;E1;2.0;RF;final;1.0;3.501828399999795
sub-31;27;20bis;Rest;R-D;Casquette;Eau06;E1;2.0;RF;final;1.0;2.641356799999812
sub-31;27;21bis;Rest;R-D;Cactus;Mon03;E1;1.0;RF;final;1.0;2.091862599999331
sub-31;27;22bis;Rest;R-D;Ampoule;Des04;E1;0.0;RF;final;0.0;9.13293689999955
sub-31;27;23bis;Rest;R-D;Cheval;Mon07;E1;3.0;RF;final;1.0;2.0520722000001115
sub-31;27;24bis;Rest;R-D;Chien;For04;E1;2.0;RF;final;0.0;14.24107819999972
sub-31;27;25bis;Rest;R-D;Table;Cam02;E1;0.0;RF;final;1.0;3.0947892000003776
sub-31;27;26bis;Distraction;R-D;Tortue;Mon01;E2;1.0;RF;final;0.0;2.1722916999997324
sub-31;27;27bis;Distraction;R-D;Voiture;Eau04;E2;0.0;RF;final;1.0;2.895625099999961
sub-31;27;28bis;Distraction;R-D;Chapeau;Urb11;E2;3.0;RF;final;1.0;3.212740899999517
sub-31;27;29bis;Distraction;R-D;Poire;Eau05;E2;1.0;RF;final;0.0;10.080583799999658
sub-31;27;2bis;Rest;R-D;Tasse;Urb09;E1;1.0;RF;final;1.0;1.5465731999993295
sub-31;27;30bis;Distraction;R-D;Pomme;Esp03;E2;0.0;RF;final;1.0;2.3760659999998097
sub-31;27;31bis;Distraction;R-D;Clef;Eau03;E2;0.0;RF;final;1.0;1.3186300999996092
sub-31;27;32bis;Distraction;R-D;Guitare;Mon11;E2;0.0;RF;final;1.0;2.183692099999462
sub-31;27;33bis;Distraction;R-D;Canard;Urb01;E2;1.0;RF;final;0.0;2.6604276999996728
sub-31;27;34bis;Distraction;R-D;Cerise;mars-04;E2;0.0;RF;final;0.0;1.480112399999598
sub-31;27;35bis;Distraction;R-D;Sac;Urb04;E2;3.0;RF;final;1.0;1.5568986999996923
sub-31;27;36bis;Distraction;R-D;Girafe;Mon09;E2;0.0;RF;final;1.0;4.1263261000003695
sub-31;27;37bis;Distraction;R-D;Fourchette;Eau02;E2;0.0;RF;final;0.0;2.115566499999659
sub-31;27;38bis;Distraction;R-D;Broccoli;Des01;E2;0.0;RF;final;1.0;3.4327118000001065
sub-31;27;39bis;Distraction;R-D;Bonnet;For05;E2;2.0;RF;final;1.0;2.429488599999786
sub-31;27;3bis;Rest;R-D;Lunettes;Urb06;E1;3.0;RF;final;1.0;3.363923299999442
sub-31;27;40bis;Distraction;R-D;Tournevis;Urb03;E2;2.0;RF;final;1.0;4.560380400000213
sub-31;27;41bis;Distraction;R-D;Prise;Des02;E2;0.0;RF;final;0.0;0.6882470000000467
sub-31;27;42bis;Distraction;R-D;Pinceau;Mon04;E2;0.0;RF;final;0.0;9.717461999999614
sub-31;27;43bis;Distraction;R-D;Citron;Mon06;E2;0.0;RF;final;0.0;1.1384540999997623
sub-31;27;44bis;Distraction;R-D;Seau;Nei03;E2;1.0;RF;final;1.0;2.2160383000000365
sub-31;27;45bis;Distraction;R-D;Moto;Mon10;E2;1.0;RF;final;1.0;1.4783219999999346
sub-31;27;46bis;Distraction;R-D;Fromage;Esp02;E2;0.0;RF;final;1.0;4.456757599999946
sub-31;27;47bis;Distraction;R-D;Crayon;For03;E2;0.0;RF;final;0.0;2.2985768999997163
sub-31;27;48bis;Distraction;R-D;Marteau;Nei01;E2;0.0;RF;final;0.0;9.96053209999991
sub-31;27;49bis;Distraction;R-D;Papillon;Urb07;E2;2.0;RF;final;1.0;3.236394599999585
sub-31;27;4bis;Rest;R-D;Balai;Urb08;E1;2.0;RF;final;1.0;2.19759780000004
sub-31;27;50bis;Distraction;R-D;Stylo;mars-02;E2;0.0;RF;final;0.0;9.908398800000214
sub-31;27;5bis;Rest;R-D;Chat;mars-03;E1;0.0;RF;final;0.0;10.755941499999608
sub-31;27;6bis;Rest;R-D;Tracteur;Mon14;E1;0.0;RF;final;0.0;2.8186580000001413
sub-31;27;7bis;Rest;R-D;Dauphin;Nei02;E1;1.0;RF;final;1.0;5.24840260000019
sub-31;27;8bis;Rest;R-D;Fraise;Des05;E1;0.0;RF;final;1.0;12.648212500000229
sub-31;27;9bis;Rest;R-D;Pain;Urb10;E1;1.0;RF;final;0.0;4.456239699999969
sub-34;29;1;Rest;R-D;Lunettes;Mon13;E1;0.0;R1;initial;0.0;15.003864300000714
sub-34;29;2;Rest;R-D;Tasse;Urb09;E1;1.0;R1;initial;1.0;1.3642871000047307
sub-34;29;3;Rest;R-D;Bougie;mars-01;E1;0.0;R1;initial;0.0;9.378625599987572
sub-34;29;4;Rest;R-D;Marteau;For06;E1;0.0;R1;initial;0.0;15.011810900003184
sub-34;29;5;Rest;R-D;Balai;Eau05;E1;0.0;R1;initial;1.0;2.1756900000036694
sub-34;29;6;Rest;R-D;Elephant;mars-03;E1;0.0;R1;initial;0.0;2.399851599999238
sub-34;29;7;Rest;R-D;Pinceau;Eau03;E1;0.0;R1;initial;0.0;1.7980749999987893
sub-34;29;8;Rest;R-D;Violon;Des05;E1;0.0;R1;initial;0.0;3.2119387999991886
sub-34;29;9;Rest;R-D;Chien;Des04;E1;0.0;R1;initial;1.0;2.380662499985192
sub-34;29;10;Rest;R-D;Tortue;Urb11;E1;0.0;R1;initial;1.0;2.547003499988932
sub-34;29;11;Rest;R-D;Cheval;Urb01;E1;1.0;R1;initial;1.0;2.857820399978664
sub-34;29;12;Rest;R-D;Girafe;Mon04;E1;1.0;R1;initial;1.0;7.086787600012031
sub-34;29;13;Rest;R-D;Piano;mars-02;E1;0.0;R1;initial;0.0;8.496070200024405
sub-34;29;14;Rest;R-D;Pain;For01;E1;0.0;R1;initial;0.0;3.514170099981129
sub-34;29;15;Rest;R-D;Chapeau;For05;E1;1.0;R1;initial;1.0;2.444465400010813
sub-34;29;16;Rest;R-D;Ciseaux;Nei03;E1;0.0;R1;initial;0.0;9.435495200013976
sub-34;29;17;Rest;R-D;Trompette;For04;E1;0.0;R1;initial;0.0;3.167943500011461
sub-34;29;18;Rest;R-D;Fourchette;Des02;E1;0.0;R1;initial;1.0;12.562507900001949
sub-34;29;19;Rest;R-D;Guitare;Esp03;E1;0.0;R1;initial;1.0;3.241464199993061
sub-34;29;20;Rest;R-D;Cactus;Esp05;E1;0.0;R1;initial;1.0;2.665481699979864
sub-34;29;21;Rest;R-D;Prise;Nei01;E1;0.0;R1;initial;1.0;4.259689899976365
sub-34;29;22;Rest;R-D;Pomme;Mon09;E1;0.0;R1;initial;0.0;2.671185899991542
sub-34;29;23;Rest;R-D;Fromage;Eau06;E1;0.0;R1;initial;1.0;2.9253011999826413
sub-34;29;24;Rest;R-D;Lion;Mon10;E1;0.0;R1;initial;0.0;4.797459699999308
sub-34;29;25;Rest;R-D;Sac;Mon06;E1;0.0;R1;initial;1.0;2.183060799987288
sub-34;29;26;Distraction;R-D;Chat;Esp02;E2;0.0;R2;initial;1.0;1.5557395000068936
sub-34;29;27;Distraction;R-D;Carotte;Mon02;E2;0.0;R2;initial;0.0;12.423371899989434
sub-34;29;28;Distraction;R-D;Ampoule;Eau04;E2;0.0;R2;initial;1.0;2.2457773000060115
sub-34;29;29;Distraction;R-D;Cerise;Urb03;E2;1.0;R2;initial;1.0;4.684780200012028
sub-34;29;30;Distraction;R-D;Poire;mars-04;E2;0.0;R2;initial;1.0;1.8699018000043
sub-34;29;31;Distraction;R-D;Tracteur;Nei02;E2;1.0;R2;initial;1.0;1.9744978999951852
sub-34;29;32;Distraction;R-D;Casquette;Urb02;E2;2.0;R2;initial;1.0;2.39932910000789
sub-34;29;33;Distraction;R-D;Bonnet;Mon05;E2;1.0;R2;initial;1.0;2.905010799993761
sub-34;29;34;Distraction;R-D;Crayon;Cam03;E2;0.0;R2;initial;1.0;2.452902599994559
sub-34;29;35;Distraction;R-D;Stylo;Mon14;E2;0.0;R2;initial;1.0;15.00542349999887
sub-34;29;36;Distraction;R-D;Rhinoceros;Eau02;E2;0.0;R2;initial;1.0;14.562079600000288
sub-34;29;37;Distraction;R-D;Seau;Mon12;E2;1.0;R2;initial;1.0;3.198616800014861
sub-34;29;38;Distraction;R-D;Montre;For03;E2;0.0;R2;initial;1.0;1.923153200012166
sub-34;29;39;Distraction;R-D;Dauphin;Urb06;E2;0.0;R2;initial;1.0;2.5170928000006825
sub-34;29;40;Distraction;R-D;Velo;Urb10;E2;3.0;R2;initial;1.0;1.637885300006019
sub-34;29;41;Distraction;R-D;Voiture;Mon01;E2;0.0;R2;initial;1.0;2.3940705999848437
sub-34;29;42;Distraction;R-D;Citron;Mon07;E2;0.0;R2;initial;1.0;3.163278200023342
sub-34;29;43;Distraction;R-D;Papillon;Mon11;E2;2.0;R2;initial;1.0;5.4480901999922935
sub-34;29;44;Distraction;R-D;Moto;Mon03;E2;0.0;R2;initial;1.0;1.4892212999984622
sub-34;29;45;Distraction;R-D;Broccoli;Urb07;E2;0.0;R2;initial;0.0;15.007009599998128
sub-34;29;46;Distraction;R-D;Tournevis;Urb04;E2;1.0;R2;initial;1.0;6.096388100006152
sub-34;29;47;Distraction;R-D;Table;Des01;E2;0.0;R2;initial;1.0;2.6963053999934345
sub-34;29;48;Distraction;R-D;Fraise;Cam02;E2;0.0;R2;initial;1.0;1.655691099993419
sub-34;29;49;Distraction;R-D;Canard;Des03;E2;0.0;R2;initial;1.0;1.843174200010253
sub-34;29;50;Distraction;R-D;Clef;Urb08;E2;1.0;R2;initial;1.0;1.5113457000115886
sub-34;29;10bis;Rest;R-D;Tortue;Urb11;E1;0.0;RF;final;1.0;1.7503803999861702
sub-34;29;11bis;Rest;R-D;Cheval;Urb01;E1;1.0;RF;final;1.0;4.8711430999974255
sub-34;29;12bis;Rest;R-D;Girafe;Mon04;E1;1.0;RF;final;1.0;3.0833600999903865
sub-34;29;13bis;Rest;R-D;Piano;mars-02;E1;0.0;RF;final;0.0;3.198374999978114
sub-34;29;14bis;Rest;R-D;Pain;For01;E1;0.0;RF;final;0.0;4.376469399983762
sub-34;29;15bis;Rest;R-D;Chapeau;For05;E1;1.0;RF;final;0.0;1.1383604000147898
sub-34;29;16bis;Rest;R-D;Ciseaux;Nei03;E1;0.0;RF;final;0.0;9.927162500011036
sub-34;29;17bis;Rest;R-D;Trompette;For04;E1;0.0;RF;final;0.0;1.539500399987446
sub-34;29;18bis;Rest;R-D;Fourchette;Des02;E1;0.0;RF;final;1.0;2.063565200020093
sub-34;29;19bis;Rest;R-D;Guitare;Esp03;E1;0.0;RF;final;1.0;2.008813699998427
sub-34;29;1bis;Rest;R-D;Lunettes;Mon13;E1;0.0;RF;final;0.0;1.8213478999969084
sub-34;29;20bis;Rest;R-D;Cactus;Esp05;E1;0.0;RF;final;1.0;1.8253718000196384
sub-34;29;21bis;Rest;R-D;Prise;Nei01;E1;0.0;RF;final;1.0;1.401382900017779
sub-34;29;22bis;Rest;R-D;Pomme;Mon09;E1;0.0;RF;final;1.0;2.198589899984654
sub-34;29;23bis;Rest;R-D;Fromage;Eau06;E1;0.0;RF;final;1.0;2.147694000013871
sub-34;29;24bis;Rest;R-D;Lion;Mon10;E1;0.0;RF;final;0.0;1.5961602999886964
sub-34;29;25bis;Rest;R-D;Sac;Mon06;E1;0.0;RF;final;1.0;2.10360960001708
sub-34;29;26bis;Distraction;R-D;Chat;Esp02;E2;0.0;RF;final;1.0;1.2588278999901377
sub-34;29;27bis;Distraction;R-D;Carotte;Mon02;E2;0.0;RF;final;0.0;8.554170500021428
sub-34;29;28bis;Distraction;R-D;Ampoule;Eau04;E2;0.0;RF;final;1.0;2.401532700023381
sub-34;29;29bis;Distraction;R-D;Cerise;Urb03;E2;1.0;RF;final;1.0;2.6711791999987327
sub-34;29;2bis;Rest;R-D;Tasse;Urb09;E1;1.0;RF;final;1.0;1.6485124999890104
sub-34;29;30bis;Distraction;R-D;Poire;mars-04;E2;0.0;RF;final;1.0;1.740804900007788
sub-34;29;31bis;Distraction;R-D;Tracteur;Nei02;E2;1.0;RF;final;1.0;1.84470010001678
sub-34;29;32bis;Distraction;R-D;Casquette;Urb02;E2;2.0;RF;final;1.0;2.53686709998874
sub-34;29;33bis;Distraction;R-D;Bonnet;Mon05;E2;1.0;RF;final;1.0;1.6377673000097277
sub-34;29;34bis;Distraction;R-D;Crayon;Cam03;E2;0.0;RF;final;1.0;2.016622999974061
sub-34;29;35bis;Distraction;R-D;Stylo;Mon14;E2;0.0;RF;final;0.0;2.6898644999891985
sub-34;29;36bis;Distraction;R-D;Rhinoceros;Eau02;E2;0.0;RF;final;1.0;10.612602700013667
sub-34;29;37bis;Distraction;R-D;Seau;Mon12;E2;1.0;RF;final;1.0;4.964961899997434
sub-34;29;38bis;Distraction;R-D;Montre;For03;E2;0.0;RF;final;1.0;1.9410751999821516
sub-34;29;39bis;Distraction;R-D;Dauphin;Urb06;E2;0.0;RF;final;1.0;1.8142874999903145
sub-34;29;3bis;Rest;R-D;Bougie;mars-01;E1;0.0;RF;final;0.0;2.407803399983095
sub-34;29;40bis;Distraction;R-D;Velo;Urb10;E2;3.0;RF;final;1.0;3.348947299993597
sub-34;29;41bis;Distraction;R-D;Voiture;Mon01;E2;0.0;RF;final;1.0;1.6430059000267647
sub-34;29;42bis;Distraction;R-D;Citron;Mon07;E2;0.0;RF;final;1.0;2.5476492999878246
sub-34;29;43bis;Distraction;R-D;Papillon;Mon11;E2;2.0;RF;final;1.0;2.4170049999956973
sub-34;29;44bis;Distraction;R-D;Moto;Mon03;E2;0.0;RF;final;1.0;1.3386502000212204
sub-34;29;45bis;Distraction;R-D;Broccoli;Urb07;E2;0.0;RF;final;0.0;0.8902585999749135
sub-34;29;46bis;Distraction;R-D;Tournevis;Urb04;E2;1.0;RF;final;1.0;2.908723100001225
sub-34;29;47bis;Distraction;R-D;Table;Des01;E2;0.0;RF;final;1.0;1.616432300012093
sub-34;29;48bis;Distraction;R-D;Fraise;Cam02;E2;0.0;RF;final;1.0;1.8105749000096691
sub-34;29;49bis;Distraction;R-D;Canard;Des03;E2;0.0;RF;final;1.0;1.846361400006572
sub-34;29;4bis;Rest;R-D;Marteau;For06;E1;0.0;RF;final;0.0;3.542500099982135
sub-34;29;50bis;Distraction;R-D;Clef;Urb08;E2;1.0;RF;final;1.0;0.9770267000130844
sub-34;29;5bis;Rest;R-D;Balai;Eau05;E1;0.0;RF;final;0.0;1.0502849000040442
sub-34;29;6bis;Rest;R-D;Elephant;mars-03;E1;0.0;RF;final;0.0;1.521684200008167
sub-34;29;7bis;Rest;R-D;Pinceau;Eau03;E1;0.0;RF;final;0.0;1.5489107000175864
sub-34;29;8bis;Rest;R-D;Violon;Des05;E1;0.0;RF;final;0.0;2.293028400017647
sub-34;29;9bis;Rest;R-D;Chien;Des04;E1;0.0;RF;final;1.0;1.8122733999916816
sub-38;25;1;Distraction;D-R;Crayon;Urb10;E1;1.0;R1;initial;0.0;7.9001283
sub-38;25;2;Distraction;D-R;Velo;Nei03;E1;0.0;R1;initial;0.0;15.0092279
sub-38;25;3;Distraction;D-R;Marteau;Des01;E1;0.0;R1;initial;0.0;11.4934074
sub-38;25;4;Distraction;D-R;Bougie;Urb07;E1;1.0;R1;initial;1.0;2.783737
sub-38;25;5;Distraction;D-R;Elephant;For04;E1;0.0;R1;initial;0.0;4.1768675
sub-38;25;6;Distraction;D-R;Balai;Urb01;E1;2.0;R1;initial;1.0;6.990832
sub-38;25;7;Distraction;D-R;Sac;Eau04;E1;2.0;R1;initial;1.0;1.2863175
sub-38;25;8;Distraction;D-R;Chat;Des04;E1;0.0;R1;initial;1.0;1.5796774
sub-38;25;9;Distraction;D-R;Seau;Mon03;E1;0.0;R1;initial;1.0;15.0002805
sub-38;25;10;Distraction;D-R;Citron;Mon04;E1;0.0;R1;initial;0.0;15.0086134
sub-38;25;11;Distraction;D-R;Fromage;Mon01;E1;0.0;R1;initial;1.0;3.8843278
sub-38;25;12;Distraction;D-R;Cerise;Mon09;E1;0.0;R1;initial;1.0;5.9624045
sub-38;25;13;Distraction;D-R;Canard;Mon06;E1;0.0;R1;initial;1.0;1.9529794
sub-38;25;14;Distraction;D-R;Ampoule;Esp02;E1;0.0;R1;initial;1.0;1.9904625
sub-38;25;15;Distraction;D-R;Clef;Mon02;E1;2.0;R1;initial;1.0;2.2103602
sub-38;25;16;Distraction;D-R;Montre;Urb04;E1;3.0;R1;initial;1.0;2.1319856
sub-38;25;17;Distraction;D-R;Pain;Urb02;E1;2.0;R1;initial;1.0;6.4927523
sub-38;25;18;Distraction;D-R;Pinceau;Des02;E1;0.0;R1;initial;1.0;2.9452884
sub-38;25;19;Distraction;D-R;Rhinoceros;Nei01;E1;0.0;R1;initial;0.0;2.1901517
sub-38;25;20;Distraction;D-R;Bonnet;Cam02;E1;2.0;R1;initial;1.0;2.1754584
sub-38;25;21;Distraction;D-R;Table;For06;E1;0.0;R1;initial;1.0;1.8627561
sub-38;25;22;Distraction;D-R;Fourchette;Urb06;E1;3.0;R1;initial;1.0;2.5962063
sub-38;25;23;Distraction;D-R;Violon;Nei02;E1;0.0;R1;initial;0.0;15.0024577
sub-38;25;24;Distraction;D-R;Girafe;mars-03;E1;0.0;R1;initial;1.0;4.1045857
sub-38;25;25;Distraction;D-R;Lion;mars-02;E1;0.0;R1;initial;1.0;4.254771
sub-38;25;26;Rest;D-R;Ciseaux;Des05;E2;0.0;R2;initial;0.0;15.0100442
sub-38;25;27;Rest;D-R;Casquette;Eau05;E2;2.0;R2;initial;0.0;1.9204961
sub-38;25;28;Rest;D-R;Lunettes;Mon10;E2;2.0;R2;initial;1.0;3.3400146
sub-38;25;29;Rest;D-R;Chien;Mon07;E2;0.0;R2;initial;1.0;2.3749415
sub-38;25;30;Rest;D-R;Tracteur;Eau02;E2;0.0;R2;initial;0.0;11.0311955
sub-38;25;31;Rest;D-R;Guitare;Esp05;E2;0.0;R2;initial;1.0;1.8842734
sub-38;25;32;Rest;D-R;Tasse;Urb08;E2;2.0;R2;initial;1.0;1.551769
sub-38;25;33;Rest;D-R;Cheval;Eau06;E2;1.0;R2;initial;1.0;1.9449346
sub-38;25;34;Rest;D-R;Moto;Esp03;E2;2.0;R2;initial;1.0;1.2781046
sub-38;25;35;Rest;D-R;Tournevis;Urb11;E2;3.0;R2;initial;1.0;3.5023051
sub-38;25;36;Rest;D-R;Piano;mars-04;E2;0.0;R2;initial;0.0;11.5212975
sub-38;25;37;Rest;D-R;Chapeau;Urb09;E2;3.0;R2;initial;1.0;2.3616317
sub-38;25;38;Rest;D-R;Voiture;Des03;E2;1.0;R2;initial;1.0;1.4675517
sub-38;25;39;Rest;D-R;Carotte;Eau03;E2;0.0;R2;initial;1.0;2.0872137
sub-38;25;40;Rest;D-R;Pomme;Cam03;E2;3.0;R2;initial;1.0;1.411756
sub-38;25;41;Rest;D-R;Cactus;For05;E2;0.0;R2;initial;1.0;3.0172819
sub-38;25;42;Rest;D-R;Trompette;Mon11;E2;1.0;R2;initial;0.0;15.0110207
sub-38;25;43;Rest;D-R;Tortue;Mon13;E2;0.0;R2;initial;1.0;1.6783131
sub-38;25;44;Rest;D-R;Broccoli;For03;E2;2.0;R2;initial;1.0;3.2960529
sub-38;25;45;Rest;D-R;Stylo;Urb03;E2;3.0;R2;initial;1.0;1.9618909
sub-38;25;46;Rest;D-R;Fraise;Mon12;E2;3.0;R2;initial;1.0;1.7805838
sub-38;25;47;Rest;D-R;Prise;Mon14;E2;0.0;R2;initial;0.0;11.2933112
sub-38;25;48;Rest;D-R;Dauphin;mars-01;E2;3.0;R2;initial;1.0;2.3546688
sub-38;25;49;Rest;D-R;Papillon;For01;E2;1.0;R2;initial;0.0;15.0062282
sub-38;25;50;Rest;D-R;Poire;Mon05;E2;0.0;R2;initial;1.0;7.3283249
sub-38;25;10bis;Distraction;D-R;Citron;Mon04;E1;0.0;RF;final;0.0;15.0074465
sub-38;25;11bis;Distraction;D-R;Fromage;Mon01;E1;0.0;RF;final;1.0;2.5906286
sub-38;25;12bis;Distraction;D-R;Cerise;Mon09;E1;0.0;RF;final;1.0;1.2970555
sub-38;25;13bis;Distraction;D-R;Canard;Mon06;E1;0.0;RF;final;1.0;1.6551033
sub-38;25;14bis;Distraction;D-R;Ampoule;Esp02;E1;0.0;RF;final;1.0;1.6482166
sub-38;25;15bis;Distraction;D-R;Clef;Mon02;E1;2.0;RF;final;1.0;0.8716007
sub-38;25;16bis;Distraction;D-R;Montre;Urb04;E1;3.0;RF;final;1.0;1.5704093
sub-38;25;17bis;Distraction;D-R;Pain;Urb02;E1;2.0;RF;final;1.0;1.4202747
sub-38;25;18bis;Distraction;D-R;Pinceau;Des02;E1;0.0;RF;final;1.0;1.6199649
sub-38;25;19bis;Distraction;D-R;Rhinoceros;Nei01;E1;0.0;RF;final;0.0;15.0007648
sub-38;25;1bis;Distraction;D-R;Crayon;Urb10;E1;1.0;RF;final;0.0;6.7612804
sub-38;25;20bis;Distraction;D-R;Bonnet;Cam02;E1;2.0;RF;final;1.0;2.0577525
sub-38;25;21bis;Distraction;D-R;Table;For06;E1;0.0;RF;final;1.0;1.5626232
sub-38;25;22bis;Distraction;D-R;Fourchette;Urb06;E1;3.0;RF;final;1.0;2.5083627
sub-38;25;23bis;Distraction;D-R;Violon;Nei02;E1;0.0;RF;final;0.0;6.8666897
sub-38;25;24bis;Distraction;D-R;Girafe;mars-03;E1;0.0;RF;final;1.0;2.7992613
sub-38;25;25bis;Distraction;D-R;Lion;mars-02;E1;0.0;RF;final;1.0;1.4169632
sub-38;25;26bis;Rest;D-R;Ciseaux;Des05;E2;0.0;RF;final;0.0;9.5923859
sub-38;25;27bis;Rest;D-R;Casquette;Eau05;E2;2.0;RF;final;0.0;15.0083138
sub-38;25;28bis;Rest;D-R;Lunettes;Mon10;E2;2.0;RF;final;1.0;1.5099002
sub-38;25;29bis;Rest;D-R;Chien;Mon07;E2;0.0;RF;final;1.0;2.14455
sub-38;25;2bis;Distraction;D-R;Velo;Nei03;E1;0.0;RF;final;0.0;11.2403919
sub-38;25;30bis;Rest;D-R;Tracteur;Eau02;E2;0.0;RF;final;0.0;3.8394509
sub-38;25;31bis;Rest;D-R;Guitare;Esp05;E2;0.0;RF;final;1.0;1.5724786
sub-38;25;32bis;Rest;D-R;Tasse;Urb08;E2;2.0;RF;final;1.0;1.9896361
sub-38;25;33bis;Rest;D-R;Cheval;Eau06;E2;1.0;RF;final;1.0;1.7076614
sub-38;25;34bis;Rest;D-R;Moto;Esp03;E2;2.0;RF;final;1.0;1.3558118
sub-38;25;35bis;Rest;D-R;Tournevis;Urb11;E2;3.0;RF;final;1.0;1.2841214
sub-38;25;36bis;Rest;D-R;Piano;mars-04;E2;0.0;RF;final;0.0;9.8213798
sub-38;25;37bis;Rest;D-R;Chapeau;Urb09;E2;3.0;RF;final;1.0;1.8456935
sub-38;25;38bis;Rest;D-R;Voiture;Des03;E2;1.0;RF;final;1.0;1.3647745
sub-38;25;39bis;Rest;D-R;Carotte;Eau03;E2;0.0;RF;final;1.0;3.1126667
sub-38;25;3bis;Distraction;D-R;Marteau;Des01;E1;0.0;RF;final;0.0;1.272437
sub-38;25;40bis;Rest;D-R;Pomme;Cam03;E2;3.0;RF;final;1.0;1.454553
sub-38;25;41bis;Rest;D-R;Cactus;For05;E2;0.0;RF;final;1.0;1.787473
sub-38;25;42bis;Rest;D-R;Trompette;Mon11;E2;1.0;RF;final;0.0;5.9400127
sub-38;25;43bis;Rest;D-R;Tortue;Mon13;E2;0.0;RF;final;1.0;2.0576042
sub-38;25;44bis;Rest;D-R;Broccoli;For03;E2;2.0;RF;final;1.0;2.3848886
sub-38;25;45bis;Rest;D-R;Stylo;Urb03;E2;3.0;RF;final;1.0;1.4472861
sub-38;25;46bis;Rest;D-R;Fraise;Mon12;E2;3.0;RF;final;1.0;1.6718401
sub-38;25;47bis;Rest;D-R;Prise;Mon14;E2;0.0;RF;final;0.0;8.5274916
sub-38;25;48bis;Rest;D-R;Dauphin;mars-01;E2;3.0;RF;final;1.0;2.4514962
sub-38;25;49bis;Rest;D-R;Papillon;For01;E2;1.0;RF;final;0.0;15.0042945
sub-38;25;4bis;Distraction;D-R;Bougie;Urb07;E1;1.0;RF;final;1.0;1.7085804
sub-38;25;50bis;Rest;D-R;Poire;Mon05;E2;0.0;RF;final;1.0;1.1928388
sub-38;25;5bis;Distraction;D-R;Elephant;For04;E1;0.0;RF;final;0.0;7.7742902
sub-38;25;6bis;Distraction;D-R;Balai;Urb01;E1;2.0;RF;final;0.0;1.9287409
sub-38;25;7bis;Distraction;D-R;Sac;Eau04;E1;2.0;RF;final;1.0;1.0070631
sub-38;25;8bis;Distraction;D-R;Chat;Des04;E1;0.0;RF;final;1.0;1.3291155
sub-38;25;9bis;Distraction;D-R;Seau;Mon03;E1;0.0;RF;final;1.0;1.6451654
sub-40;28;1;Distraction;D-R;Fromage;mars-03;E1;0.0;R1;initial;0.0;15.01059959999111
sub-40;28;2;Distraction;D-R;Montre;Urb06;E1;2.0;R1;initial;1.0;2.234914500004379
sub-40;28;3;Distraction;D-R;Trompette;Des03;E1;0.0;R1;initial;1.0;2.627183499993407
sub-40;28;4;Distraction;D-R;Tournevis;Des02;E1;0.0;R1;initial;1.0;2.691156500004581
sub-40;28;5;Distraction;D-R;Cheval;Nei01;E1;3.0;R1;initial;1.0;2.411154999994324
sub-40;28;6;Distraction;D-R;Canard;Eau02;E1;3.0;R1;initial;1.0;2.301913400006015
sub-40;28;7;Distraction;D-R;Velo;Mon03;E1;1.0;R1;initial;1.0;1.219581500001368
sub-40;28;8;Distraction;D-R;Violon;Mon05;E1;0.0;R1;initial;1.0;2.0948520000092685
sub-40;28;9;Distraction;D-R;Papillon;Nei03;E1;1.0;R1;initial;1.0;2.279861899995012
sub-40;28;10;Distraction;D-R;Casquette;Esp02;E1;1.0;R1;initial;1.0;2.8531725000066217
sub-40;28;11;Distraction;D-R;Cactus;Eau05;E1;0.0;R1;initial;1.0;2.87207889999263
sub-40;28;12;Distraction;D-R;Pinceau;Mon09;E1;3.0;R1;initial;1.0;3.734115800005384
sub-40;28;13;Distraction;D-R;Elephant;Urb04;E1;1.0;R1;initial;1.0;2.664223400002811
sub-40;28;14;Distraction;D-R;Dauphin;Mon10;E1;0.0;R1;initial;1.0;4.293427799988422
sub-40;28;15;Distraction;D-R;Marteau;Esp05;E1;0.0;R1;initial;1.0;2.179180000006454
sub-40;28;16;Distraction;D-R;Rhinoceros;For03;E1;0.0;R1;initial;1.0;4.379481500000111
sub-40;28;17;Distraction;D-R;Moto;For05;E1;2.0;R1;initial;1.0;1.487161400000332
sub-40;28;18;Distraction;D-R;Broccoli;Urb03;E1;0.0;R1;initial;1.0;3.1237496999965515
sub-40;28;19;Distraction;D-R;Table;Des04;E1;3.0;R1;initial;1.0;10.68485450001026
sub-40;28;20;Distraction;D-R;Crayon;Esp03;E1;0.0;R1;initial;1.0;2.6323562000034144
sub-40;28;21;Distraction;D-R;Voiture;Mon04;E1;0.0;R1;initial;1.0;15.00823649999802
sub-40;28;22;Distraction;D-R;Ciseaux;Nei02;E1;0.0;R1;initial;1.0;2.481223900002078
sub-40;28;23;Distraction;D-R;Citron;Mon12;E1;0.0;R1;initial;1.0;1.665618500002893
sub-40;28;24;Distraction;D-R;Tracteur;mars-02;E1;0.0;R1;initial;0.0;15.012790199994924
sub-40;28;25;Distraction;D-R;Prise;mars-04;E1;1.0;R1;initial;0.0;15.002220900001705
sub-40;28;26;Rest;D-R;Chien;Des05;E2;1.0;R2;initial;1.0;1.7382349999970756
